
$GPRMC,152909.600,A,3950.5095,N,10503.4350,W,36.54,269.53,141217,,,D*45
$GPRMC,152909.800,A,3950.5095,N,10503.4376,W,36.52,269.73,141217,,,D*4B
$GPRMC,152910.000,A,3950.5095,N,10503.4403,W,36.49,269.92,141217,,,D*4B
$GPRMC,152910.200,A,3950.5095,N,10503.4430,W,36.46,269.83,141217,,,D*46
$GPRMC,152910.400,A,3950.5095,N,10503.4456,W,36.49,269.84,141217,,,D*48
$GPRMC,152910.600,A,3950.5095,N,10503.4483,W,36.57,269.83,141217,,,D*4A
$GPRMC,152910.800,A,3950.5095,N,10503.4510,W,36.77,269.88,141217,,,D*46
$GPRMC,152911.000,A,3950.5095,N,10503.4536,W,36.83,270.06,141217,,,D*4E
$GPRMC,152911.200,A,3950.5095,N,10503.4563,W,36.89,270.15,141217,,,D*44
$GPRMC,152911.400,A,3950.5096,N,10503.4590,W,36.96,270.33,141217,,,D*47
$GPRMC,152911.600,A,3950.5096,N,10503.4616,W,37.18,270.26,141217,,,D*4B
$GPRMC,152911.800,A,3950.5096,N,10503.4643,W,37.26,270.29,141217,,,D*47
$GPRMC,152912.000,A,3950.5096,N,10503.4670,W,37.47,270.09,141217,,,D*49
$GPRMC,152912.200,A,3950.5096,N,10503.4697,W,37.51,270.04,141217,,,D*48
$GPRMC,152912.400,A,3950.5096,N,10503.4724,W,37.55,270.02,141217,,,D*45
$GPRMC,152912.600,A,3950.5096,N,10503.4752,W,37.61,270.01,141217,,,D*42
$GPRMC,152912.800,A,3950.5096,N,10503.4779,W,37.65,269.97,141217,,,D*46
$GPRMC,152913.000,A,3950.5097,N,10503.4806,W,37.69,270.09,141217,,,D*4A
$GPRMC,152913.200,A,3950.5097,N,10503.4833,W,37.75,270.20,141217,,,D*48
$GPRMC,152913.400,A,3950.5097,N,10503.4860,W,37.94,270.37,141217,,,D*41
$GPRMC,152913.600,A,3950.5097,N,10503.4888,W,38.00,270.34,141217,,,D*44
$GPRMC,152913.800,A,3950.5098,N,10503.4915,W,38.05,270.40,141217,,,D*46
$GPRMC,152914.000,A,3950.5098,N,10503.4943,W,38.08,270.41,141217,,,D*46
$GPRMC,152914.200,A,3950.5098,N,10503.4971,W,38.13,270.32,141217,,,D*4B
$GPRMC,152914.400,A,3950.5098,N,10503.4999,W,38.15,270.19,141217,,,D*44
$GPRMC,152914.600,A,3950.5098,N,10503.5027,W,38.20,270.06,141217,,,D*43
$GPRMC,152914.800,A,3950.5098,N,10503.5055,W,38.25,270.10,141217,,,D*4A
$GPRMC,152915.000,A,3950.5099,N,10503.5083,W,38.30,270.07,141217,,,D*4B
$GPRMC,152915.200,A,3950.5098,N,10503.5111,W,38.46,270.09,141217,,,D*4D
$GPRMC,152915.400,A,3950.5099,N,10503.5139,W,38.52,270.16,141217,,,D*4B
$GPRMC,152915.600,A,3950.5099,N,10503.5167,W,38.58,270.43,141217,,,D*48
$GPRMC,152915.800,A,3950.5099,N,10503.5195,W,38.79,270.52,141217,,,D*48
$GPRMC,152916.000,A,3950.5099,N,10503.5223,W,38.85,270.33,141217,,,D*49
$GPRMC,152916.200,A,3950.5099,N,10503.5251,W,38.88,270.30,141217,,,D*40
$GPRMC,152916.400,A,3950.5099,N,10503.5280,W,38.91,270.10,141217,,,D*40
$GPRMC,152916.600,A,3950.5099,N,10503.5308,W,38.95,269.88,141217,,,D*4E
$GPRMC,152916.800,A,3950.5099,N,10503.5336,W,38.96,269.81,141217,,,D*47
$GPRMC,152917.000,A,3950.5098,N,10503.5365,W,38.98,269.83,141217,,,D*45
$GPRMC,152917.200,A,3950.5098,N,10503.5393,W,38.97,269.75,141217,,,D*48
$GPRMC,152917.400,A,3950.5098,N,10503.5422,W,38.97,269.70,141217,,,D*46
$GPRMC,152917.600,A,3950.5098,N,10503.5450,W,38.99,269.57,141217,,,D*4A
$GPRMC,152917.800,A,3950.5098,N,10503.5478,W,39.03,269.57,141217,,,D*4C
$GPRMC,152918.000,A,3950.5098,N,10503.5507,W,39.07,269.38,141217,,,D*4F
$GPRMC,152918.200,A,3950.5098,N,10503.5535,W,39.11,269.29,141217,,,D*4B
$GPRMC,152918.400,A,3950.5097,N,10503.5564,W,39.16,269.12,141217,,,D*49
$GPRMC,152918.600,A,3950.5097,N,10503.5592,W,39.22,268.89,141217,,,D*46
$GPRMC,152918.800,A,3950.5097,N,10503.5621,W,39.26,268.65,141217,,,D*45
$GPRMC,152919.000,A,3950.5096,N,10503.5649,W,39.33,268.50,141217,,,D*41
$GPRMC,152919.200,A,3950.5096,N,10503.5678,W,39.38,268.45,141217,,,D*4E
$GPRMC,152919.400,A,3950.5095,N,10503.5706,W,39.44,268.33,141217,,,D*49
$GPRMC,152919.600,A,3950.5095,N,10503.5734,W,39.50,268.40,141217,,,D*4B
$GPRMC,152919.800,A,3950.5094,N,10503.5763,W,39.71,268.34,141217,,,D*46
$GPRMC,152920.000,A,3950.5093,N,10503.5791,W,39.68,268.15,141217,,,D*45
$GPRMC,152920.200,A,3950.5093,N,10503.5820,W,39.68,267.98,141217,,,D*48
$GPRMC,152920.400,A,3950.5092,N,10503.5848,W,39.74,267.55,141217,,,D*4D
$GPRMC,152920.600,A,3950.5091,N,10503.5877,W,39.76,267.13,141217,,,D*40
$GPRMC,152920.800,A,3950.5089,N,10503.5906,W,39.73,266.62,141217,,,D*42
$GPRMC,152921.000,A,3950.5088,N,10503.5934,W,39.75,266.02,141217,,,D*4B
$GPRMC,152921.200,A,3950.5086,N,10503.5963,W,39.78,265.67,141217,,,D*48
$GPRMC,152921.400,A,3950.5084,N,10503.5992,W,40.07,264.99,141217,,,D*44
$GPRMC,152921.600,A,3950.5081,N,10503.6021,W,40.11,264.16,141217,,,D*41
$GPRMC,152921.800,A,3950.5079,N,10503.6050,W,40.13,263.54,141217,,,D*4D
$GPRMC,152922.000,A,3950.5077,N,10503.6079,W,40.15,263.15,141217,,,D*40
$GPRMC,152922.200,A,3950.5074,N,10503.6108,W,40.18,262.88,141217,,,D*4E
$GPRMC,152922.400,A,3950.5071,N,10503.6137,W,40.19,262.36,141217,,,D*45
$GPRMC,152922.600,A,3950.5068,N,10503.6166,W,40.20,262.07,141217,,,D*43
$GPRMC,152922.800,A,3950.5065,N,10503.6194,W,40.19,261.59,141217,,,D*4F
$GPRMC,152923.000,A,3950.5061,N,10503.6223,W,40.20,261.35,141217,,,D*4D
$GPRMC,152923.200,A,3950.5058,N,10503.6252,W,40.22,260.94,141217,,,D*4B
$GPRMC,152923.400,A,3950.5054,N,10503.6281,W,40.26,260.44,141217,,,D*46
$GPRMC,152923.600,A,3950.5050,N,10503.6310,W,40.29,260.00,141217,,,D*46
$GPRMC,152923.800,A,3950.5046,N,10503.6339,W,40.33,259.69,141217,,,D*4A
$GPRMC,152924.000,A,3950.5042,N,10503.6368,W,40.36,259.40,141217,,,D*4B
$GPRMC,152924.200,A,3950.5037,N,10503.6397,W,40.42,259.24,141217,,,D*4A
$GPRMC,152924.400,A,3950.5033,N,10503.6426,W,40.65,258.78,141217,,,D*48
$GPRMC,152924.600,A,3950.5028,N,10503.6455,W,40.71,258.46,141217,,,D*4C
$GPRMC,152924.800,A,3950.5023,N,10503.6484,W,40.89,258.09,141217,,,D*49
$GPRMC,152925.000,A,3950.5018,N,10503.6513,W,40.96,257.68,141217,,,D*41
$GPRMC,152925.200,A,3950.5013,N,10503.6542,W,40.99,257.36,141217,,,D*48
$GPRMC,152925.400,A,3950.5008,N,10503.6571,W,41.02,256.93,141217,,,D*49
$GPRMC,152925.600,A,3950.5002,N,10503.6600,W,41.04,256.54,141217,,,D*49
$GPRMC,152925.800,A,3950.4996,N,10503.6629,W,41.09,256.24,141217,,,D*43
$GPRMC,152926.000,A,3950.4991,N,10503.6658,W,41.12,255.96,141217,,,D*49
$GPRMC,152926.200,A,3950.4985,N,10503.6686,W,41.15,255.52,141217,,,D*42
$GPRMC,152926.400,A,3950.4978,N,10503.6715,W,41.19,254.76,141217,,,D*46
$GPRMC,152926.600,A,3950.4972,N,10503.6743,W,41.23,254.22,141217,,,D*45
$GPRMC,152926.800,A,3950.4965,N,10503.6772,W,41.24,254.00,141217,,,D*48
$GPRMC,152927.000,A,3950.4959,N,10503.6800,W,41.23,253.62,141217,,,D*40
$GPRMC,152927.200,A,3950.4952,N,10503.6829,W,41.20,253.38,141217,,,D*4E
$GPRMC,152927.400,A,3950.4945,N,10503.6857,W,41.16,252.81,141217,,,D*41
$GPRMC,152927.600,A,3950.4938,N,10503.6885,W,41.11,252.10,141217,,,D*49
$GPRMC,152927.800,A,3950.4931,N,10503.6913,W,41.05,251.74,141217,,,D*44
$GPRMC,152928.000,A,3950.4923,N,10503.6941,W,41.01,251.55,141217,,,D*40
$GPRMC,152928.200,A,3950.4916,N,10503.6969,W,40.96,251.33,141217,,,D*41
$GPRMC,152928.400,A,3950.4909,N,10503.6997,W,40.94,251.10,141217,,,D*4B
$GPRMC,152928.600,A,3950.4901,N,10503.7026,W,40.95,251.02,141217,,,D*41
$GPRMC,152928.800,A,3950.4894,N,10503.7053,W,40.94,251.05,141217,,,D*46
$GPRMC,152929.000,A,3950.4886,N,10503.7082,W,40.94,250.99,141217,,,D*44
$GPRMC,152929.200,A,3950.4878,N,10503.7110,W,40.95,251.01,141217,,,D*4C
$GPRMC,152929.400,A,3950.4871,N,10503.7138,W,40.96,251.15,141217,,,D*4F
$GPRMC,152929.600,A,3950.4864,N,10503.7166,W,40.99,251.41,141217,,,D*4C
$GPRMC,152929.800,A,3950.4856,N,10503.7194,W,41.03,251.56,141217,,,D*4A
$GPRMC,152930.000,A,3950.4849,N,10503.7222,W,41.04,251.79,141217,,,D*40
$GPRMC,152930.200,A,3950.4842,N,10503.7251,W,41.05,252.00,141217,,,D*41
$GPRMC,152930.400,A,3950.4835,N,10503.7279,W,41.04,252.28,141217,,,D*46
$GPRMC,152930.600,A,3950.4828,N,10503.7307,W,41.02,252.55,141217,,,D*4C
$GPRMC,152930.800,A,3950.4822,N,10503.7335,W,40.98,253.31,141217,,,D*48
$GPRMC,152931.000,A,3950.4815,N,10503.7364,W,40.93,254.04,141217,,,D*4B
$GPRMC,152931.200,A,3950.4809,N,10503.7392,W,40.87,254.51,141217,,,D*48
$GPRMC,152931.400,A,3950.4804,N,10503.7420,W,40.66,255.34,141217,,,D*40
$GPRMC,152931.600,A,3950.4799,N,10503.7449,W,40.71,256.31,141217,,,D*46
$GPRMC,152931.800,A,3950.4794,N,10503.7478,W,40.78,256.82,141217,,,D*46
$GPRMC,152932.000,A,3950.4789,N,10503.7507,W,41.03,257.33,141217,,,D*4E
$GPRMC,152932.200,A,3950.4784,N,10503.7537,W,41.19,257.56,141217,,,D*4A
$GPRMC,152932.400,A,3950.4779,N,10503.7566,W,41.26,258.02,141217,,,D*48
